user_id,item_id,rating,timestamp,age,gender,occupation,zipcode,title,release_date,genres
722,294,2,891280219,50,F,homemaker,17331,Liar Liar,1997,['Comedy']
881,417,2,876538131,39,M,marketing,43017,"Parent Trap, The",1961,"[""Children's"", 'Drama']"
497,407,2,879309852,20,M,student,50112,Spy Hard,1996,['Comedy']
934,131,4,891191778,61,M,engineer,22902,Breakfast at Tiffany's,1961,"['Drama', 'Romance']"
843,655,3,879447030,35,M,librarian,44212,Stand by Me,1986,"['Adventure', 'Comedy', 'Drama']"
293,125,2,888905086,24,M,writer,60804,Phenomenon,1996,"['Drama', 'Romance']"
313,520,5,891013939,41,M,marketing,60035,"Great Escape, The",1963,"['Adventure', 'War']"
638,430,5,876695714,45,M,engineer,01940,Duck Soup,1933,"['Comedy', 'War']"
561,198,3,885808986,23,M,engineer,60005,Nikita (La Femme Nikita),1990,['Thriller']
830,399,5,891561999,46,M,programmer,53066,"Three Musketeers, The",1993,"['Action', 'Adventure', 'Comedy']"
125,85,3,892838424,30,M,lawyer,22202,"Ref, The",1994,['Comedy']
883,919,4,891692713,49,M,librarian,50266,"City of Lost Children, The",1995,"['Adventure', 'Sci-Fi']"
727,1244,3,883709859,25,M,student,78741,Metro,1997,['Action']
120,118,2,889490979,47,F,other,06260,Twister,1996,"['Action', 'Adventure', 'Thriller']"
345,280,3,884991457,28,F,librarian,94143,Up Close and Personal,1996,"['Drama', 'Romance']"
838,408,4,887066040,23,M,student,01375,"Close Shave, A",1996,"['Animation', 'Comedy', 'Thriller']"
409,318,4,881107943,48,M,administrator,98225,Schindler's List,1993,"['Drama', 'War']"
907,1119,5,880159865,25,F,other,80526,Some Kind of Wonderful,1987,"['Drama', 'Romance']"
830,625,3,891561541,46,M,programmer,53066,"Sword in the Stone, The",1963,"['Animation', ""Children's""]"
222,750,5,883815120,29,M,programmer,27502,Amistad,1997,['Drama']
201,286,2,884110702,27,M,writer,E2A4H,"English Patient, The",1996,"['Drama', 'Romance', 'War']"
414,270,5,884998972,24,M,programmer,38115,Gattaca,1997,"['Drama', 'Sci-Fi', 'Thriller']"
249,237,5,879640361,25,M,student,84103,Jerry Maguire,1996,"['Drama', 'Romance']"
561,171,5,885807261,23,M,engineer,60005,Delicatessen,1991,"['Comedy', 'Sci-Fi']"
393,240,2,887745380,19,M,student,83686,Beavis and Butt-head Do America,1996,"['Animation', 'Comedy']"
363,12,5,891495070,20,M,student,87501,"Usual Suspects, The",1995,"['Crime', 'Thriller']"
94,673,3,891721615,26,M,student,71457,Cape Fear,1962,"['Film-Noir', 'Thriller']"
344,125,3,884899741,30,F,librarian,94117,Phenomenon,1996,"['Drama', 'Romance']"
533,412,1,879366159,43,M,librarian,02324,"Very Brady Sequel, A",1996,['Comedy']
100,348,3,891375630,36,M,executive,90254,Desperate Measures,1998,"['Crime', 'Drama', 'Thriller']"
560,151,3,879976542,32,M,student,10003,Willy Wonka and the Chocolate Factory,1971,"['Adventure', ""Children's"", 'Comedy']"
595,864,4,886922069,25,M,programmer,31909,My Fellow Americans,1996,['Comedy']
576,825,4,886986304,48,M,executive,98281,"Arrival, The",1996,"['Action', 'Sci-Fi', 'Thriller']"
187,736,4,879465632,26,M,educator,16801,Shadowlands,1993,"['Drama', 'Romance']"
189,198,4,893265657,32,M,artist,95014,Nikita (La Femme Nikita),1990,['Thriller']
158,53,1,880134781,50,M,educator,27606,Natural Born Killers,1994,"['Action', 'Thriller']"
683,880,3,893283641,42,M,librarian,23509,Soul Food,1997,['Drama']
568,199,3,877906935,39,M,educator,01915,"Bridge on the River Kwai, The",1957,"['Drama', 'War']"
618,1185,2,891309471,15,F,student,44212,In the Army Now,1994,"['Comedy', 'War']"
201,767,4,884114505,27,M,writer,E2A4H,"Addiction, The",1995,['Horror']
416,506,5,893214041,20,F,student,92626,Rebel Without a Cause,1955,['Drama']
73,206,3,888625754,24,M,student,41850,Akira,1988,"['Adventure', 'Animation', 'Sci-Fi', 'Thriller']"
426,480,5,879444473,55,M,educator,01602,North by Northwest,1959,"['Comedy', 'Thriller']"
780,79,4,891363860,49,M,programmer,94560,"Fugitive, The",1993,"['Action', 'Thriller']"
215,1039,5,891436543,35,M,programmer,63033,Hamlet,1997,['Drama']
416,652,4,876699526,20,F,student,92626,Rosencrantz and Guildenstern Are Dead,1990,"['Comedy', 'Drama']"
827,333,3,892157242,23,F,engineer,80228,"Game, The",1997,"['Mystery', 'Thriller']"
269,281,1,891451590,31,F,librarian,43201,"River Wild, The",1994,"['Action', 'Thriller']"
617,563,1,883789747,27,F,writer,11201,Stephen King's The Langoliers,1995,['Horror']
58,823,1,892242419,27,M,programmer,52246,Mulholland Falls,1996,"['Crime', 'Film-Noir', 'Thriller']"
311,768,2,884365889,32,M,technician,73071,Casper,1995,"['Adventure', ""Children's""]"
763,222,5,878918406,27,M,scientist,02113,Star Trek: First Contact,1996,"['Action', 'Adventure', 'Sci-Fi']"
880,1058,2,880242421,13,M,student,83702,"War, The",1994,"['Adventure', 'Drama']"
881,395,3,876538322,39,M,marketing,43017,Robin Hood: Men in Tights,1993,['Comedy']
592,685,2,882608662,18,M,student,97520,Executive Decision,1996,"['Action', 'Thriller']"
530,176,3,886202320,29,M,engineer,94040,Aliens,1986,"['Action', 'Sci-Fi', 'Thriller', 'War']"
222,208,3,881059014,29,M,programmer,27502,Young Frankenstein,1974,"['Comedy', 'Horror']"
655,363,3,887426770,50,F,healthcare,60657,Sudden Death,1995,['Action']
515,269,2,887658844,53,M,marketing,49508,"Full Monty, The",1997,['Comedy']
405,735,5,885545306,22,F,healthcare,10019,Philadelphia,1993,['Drama']
892,495,4,886609218,36,M,other,45243,Around the World in 80 Days,1956,"['Adventure', 'Comedy']"
223,323,2,891549017,19,F,student,47906,Dante's Peak,1997,"['Action', 'Thriller']"
916,154,4,880844552,27,M,engineer,N2L5N,Monty Python's Life of Brian,1979,['Comedy']
535,181,4,879617818,45,F,educator,80302,Return of the Jedi,1997,"['Action', 'Adventure', 'Romance', 'Sci-Fi', 'War']"
313,565,1,891030027,41,M,marketing,60035,Village of the Damned,1995,"['Horror', 'Thriller']"
711,588,4,879993173,22,F,student,15203,Beauty and the Beast,1991,"['Animation', ""Children's"", 'Musical']"
497,239,4,879362835,20,M,student,50112,Sneakers,1992,"['Crime', 'Drama', 'Sci-Fi']"
757,678,2,888443531,26,M,student,55104,Volcano,1997,"['Drama', 'Thriller']"
507,898,5,889964202,18,F,writer,28450,"Postman, The",1997,['Drama']
711,419,5,879994581,22,F,student,15203,Mary Poppins,1964,"[""Children's"", 'Comedy', 'Musical']"
655,656,3,887430072,50,F,healthcare,60657,M,1931,"['Crime', 'Film-Noir', 'Thriller']"
110,245,3,886987540,19,M,student,77840,"Devil's Own, The",1997,"['Action', 'Drama', 'Thriller', 'War']"
109,423,4,880577514,29,M,other,55423,E.T. the Extra-Terrestrial,1982,"[""Children's"", 'Drama', 'Fantasy', 'Sci-Fi']"
551,1044,3,892785223,25,M,programmer,55414,"Paper, The",1994,"['Comedy', 'Drama']"
99,326,3,885678267,20,M,student,63129,G.I. Jane,1997,"['Action', 'Drama', 'War']"
83,892,2,891181444,40,M,other,44133,Flubber,1997,"[""Children's"", 'Comedy', 'Fantasy']"
868,403,2,877111837,21,M,programmer,55303,Batman,1989,"['Action', 'Adventure', 'Crime', 'Drama']"
21,758,1,874951314,26,M,writer,30068,Lawnmower Man 2: Beyond Cyberspace,1996,"['Sci-Fi', 'Thriller']"
655,288,3,887472814,50,F,healthcare,60657,Scream,1996,"['Horror', 'Thriller']"
793,628,3,875103942,22,M,student,85281,Sleepers,1996,"['Crime', 'Drama']"
622,101,5,882592662,25,M,programmer,14850,Heavy Metal,1981,"['Action', 'Adventure', 'Animation', 'Horror', 'Sci-Fi']"
442,29,3,883390641,22,M,student,85282,Batman Forever,1995,"['Action', 'Adventure', 'Comedy', 'Crime']"
269,318,4,891447791,31,F,librarian,43201,Schindler's List,1993,"['Drama', 'War']"
293,91,2,888907499,24,M,writer,60804,"Nightmare Before Christmas, The",1993,"[""Children's"", 'Comedy', 'Musical']"
319,689,3,881355802,38,M,programmer,22030,"Jackal, The",1997,"['Action', 'Thriller']"
711,286,4,876185488,22,F,student,15203,"English Patient, The",1996,"['Drama', 'Romance', 'War']"
416,217,4,886317880,20,F,student,92626,Bram Stoker's Dracula,1992,"['Horror', 'Romance']"
243,736,4,879988520,33,M,educator,60201,Shadowlands,1993,"['Drama', 'Romance']"
389,491,5,879991352,44,F,writer,83702,"Adventures of Robin Hood, The",1938,"['Action', 'Adventure']"
194,230,1,879535548,38,M,administrator,02154,Star Trek IV: The Voyage Home,1986,"['Action', 'Adventure', 'Sci-Fi']"
703,258,4,875242076,26,M,educator,49512,Contact,1997,"['Drama', 'Sci-Fi']"
648,1047,2,882212288,43,M,engineer,91351,Multiplicity,1996,['Comedy']
293,81,4,888906576,24,M,writer,60804,"Hudsucker Proxy, The",1994,"['Comedy', 'Romance']"
673,258,2,888786969,51,M,educator,22906,Contact,1997,"['Drama', 'Sci-Fi']"
184,183,4,889908630,37,M,librarian,76013,Alien,1979,"['Action', 'Horror', 'Sci-Fi', 'Thriller']"
652,323,3,882567100,35,M,other,22911,Dante's Peak,1997,"['Action', 'Thriller']"
398,235,2,875716709,40,M,other,60008,Mars Attacks!,1996,"['Action', 'Comedy', 'Sci-Fi', 'War']"
393,51,4,887746456,19,M,student,83686,Legends of the Fall,1994,"['Drama', 'Romance', 'War', 'Western']"
149,326,3,883512856,35,F,marketing,17325,G.I. Jane,1997,"['Action', 'Drama', 'War']"
78,301,5,879633467,26,M,administrator,61801,In & Out,1997,['Comedy']
846,1101,3,883948685,27,M,lawyer,47130,Six Degrees of Separation,1993,"['Drama', 'Mystery']"
883,479,5,891755017,49,M,librarian,50266,Vertigo,1958,"['Mystery', 'Thriller']"
26,293,3,891371369,49,M,engineer,21044,Donnie Brasco,1997,"['Crime', 'Drama']"
782,288,4,891498079,21,F,artist,33205,Scream,1996,"['Horror', 'Thriller']"
295,966,5,879518060,31,M,educator,50325,"Affair to Remember, An",1957,['Romance']
25,177,3,885852488,39,M,engineer,55107,"Good, The Bad and The Ugly, The",1966,"['Action', 'Western']"
493,1278,5,884130215,22,M,engineer,60090,Selena,1997,"['Drama', 'Musical']"
307,1028,4,875746067,25,M,student,55454,Grumpier Old Men,1995,"['Comedy', 'Romance']"
59,82,5,888205660,49,M,educator,08403,Jurassic Park,1993,"['Action', 'Adventure', 'Sci-Fi']"
491,657,5,891189306,43,F,writer,53711,"Manchurian Candidate, The",1962,"['Film-Noir', 'Thriller']"
639,98,4,891240643,42,F,librarian,12065,"Silence of the Lambs, The",1991,"['Drama', 'Thriller']"
508,1,5,883777430,27,M,marketing,19382,Toy Story,1995,"['Animation', ""Children's"", 'Comedy']"
372,176,3,876869667,25,F,student,66046,Aliens,1986,"['Action', 'Sci-Fi', 'Thriller', 'War']"
601,174,4,876348572,19,F,artist,99687,Raiders of the Lost Ark,1981,"['Action', 'Adventure']"
21,258,4,874950889,26,M,writer,30068,Contact,1997,"['Drama', 'Sci-Fi']"
453,117,4,877552540,18,M,student,06333,"Rock, The",1996,"['Action', 'Adventure', 'Thriller']"
